0.074627906;0.048999507
0.086755805;0.031027667
0.09607368;0.010350791
0.098613515;0.0023777173
0.099377781;0.00066082017
0.099184781;0.00028100295
0.099624813;0.00021615613
0.099285141;0.00019454051
0.099794649;0.00020380435
0.099640258;0.00018218874
0.09983325;0.00018836462
0.099424101;0.00016057312
0.099702016;0.00016674901
0.099261984;0.00014822134
0.099501297;0.00018218874
0.099231102;0.0001389575
0.0993855;0.00015130929
0.099130742;0.00014822134
0.099277422;0.0001389575
0.099246539;0.00012351779
0.09914618;0.00012351779
0.099076703;0.00014822134
0.099207945;0.00012660574
0.098968625;0.00013278161
0.098675273;8.9550398e-005
0.098582633;0.00011116601
0.098528594;9.2638336e-005
0.098513156;0.00011116601
0.098188922;0.00010190217
0.098273836;0.00012969368
0.097864687;0.00011116601
0.097880125;0.00012660574
0.097586773;0.00010190217
0.097648531;0.00011425395
0.097154461;8.9550398e-005
0.097332016;9.2638336e-005
0.096675828;9.5726282e-005
0.096915141;9.5726282e-005
0.096312992;8.6462453e-005
0.096560031;8.0286562e-005
0.096150875;7.7198616e-005
0.096359313;5.5583005e-005
0.095710844;7.1022725e-005
0.095757164;5.867095e-005
0.095610484;7.7198616e-005
0.095378891;8.0286562e-005
0.0950315;7.1022725e-005
0.094892539;7.4110671e-005
0.094576024;5.5583005e-005
0.094421625;4.9407114e-005
0.094105117;3.7055335e-005
0.09370368;7.4110671e-005
0.093680523;5.2495059e-005
0.09330225;3.396739e-005
0.093140133;2.7791502e-005
0.092568859;3.7055335e-005
0.092483945;3.7055335e-005
0.092005312;3.0879448e-005
0.09192811;1.8527668e-005
0.09133368;1.2351778e-005
0.091349125;2.1615613e-005
0.090847328;9.2638338e-006
0.091071211;3.396739e-005
0.090523101;1.2351778e-005
0.090384141;4.0143281e-005
0.089905508;-6.1758892e-006
0.089635313;1.8527668e-005
0.088955969;-3.0879446e-006
0.088739812;6.1758892e-006
0.088099062;-3.396739e-005
0.087998703;-3.0879446e-006
0.087450594;-6.1758892e-006
0.087342516;9.2638338e-006
0.086732648;-2.1615613e-005
0.086408414;-9.2638338e-006
0.086246297;-9.2638338e-006
0.085752226;-3.0879446e-006
0.085412547;2.1615613e-005
0.085026555;-3.0879446e-006
0.084833562;9.2638338e-006
0.084339492;-6.1758892e-006
0.08416193;0
0.083405383;-3.396739e-005
0.08331275;-1.8527668e-005
0.08281868;-3.0879448e-005
0.082702875;-1.8527668e-005
0.082038969;-3.0879448e-005
0.081768773;-3.396739e-005
0.081274703;-4.0143281e-005
0.081097148;-4.3231226e-005
0.080433242;-3.396739e-005
0.080278844;-4.6319168e-005
0.079499133;-3.396739e-005
0.079298422;-4.6319168e-005
0.078549594;-1.2351778e-005
0.078325719;-3.0879448e-005
0.077901125;-4.0143281e-005
0.077476531;-5.2495059e-005
0.076959305;-3.7055335e-005
0.076488391;-3.396739e-005
0.076264516;-4.6319168e-005
0.075484805;-4.0143281e-005
0.075230055;-5.867095e-005
0.074558422;-6.4846841e-005
0.074234188;-9.5726282e-005
0.073446766;-8.3374507e-005
0.073292367;-9.5726282e-005
0.072512664;-6.4846841e-005
0.072273344;-6.793478e-005
0.071408719;-8.3374507e-005
0.071277484;-5.5583005e-005
0.070343383;-7.7198616e-005
0.070050023;-6.1758896e-005
0.069123641;-0.00012351779
0.068876609;-0.00010807806
0.068058297;-0.00011116601
0.067579672;-6.793478e-005
0.067039281;-0.0001173419
0.066591524;-8.3374507e-005
0.065989375;-7.1022725e-005
0.06546443;-8.9550398e-005
0.064978078;-5.867095e-005
0.064221531;-5.2495059e-005
0.063789219;-3.396739e-005
0.062893711;-1.5439724e-005
0.062507719;9.2638338e-006
0.061380621;9.2638338e-006
0.061025508;3.7055335e-005
0.060238082;2.4703557e-005
0.059798047;4.0143281e-005
0.058794465;3.7055335e-005
0.058470231;3.7055335e-005
0.057574727;2.7791502e-005
0.057381731;2.7791502e-005
0.05643991;9.2638338e-006
0.056053914;2.1615613e-005
0.055104371;2.7791502e-005
0.054656621;1.2351778e-005
0.053838316;2.4703557e-005
0.053406004;1.8527668e-005
0.052641738;0
0.052278902;6.1758892e-006
0.051568676;0
0.051059164;-2.1615613e-005
0.050503336;-2.1615613e-005
0.049908906;-3.7055335e-005
0.049291316;-4.9407114e-005
0.048418973;-9.2638336e-005
0.048025258;-6.793478e-005
0.047044836;-7.1022725e-005
0.046643402;-9.8814227e-005
0.045485426;-8.6462453e-005
0.045107152;-8.0286562e-005
0.044350605;-8.3374507e-005
0.044165328;-7.1022725e-005
0.043069109;-8.0286562e-005
0.042775754;-8.6462453e-005
0.041694973;-0.00010499012
0.041478816;-9.8814227e-005
0.040289957;-0.00013278161
0.039842207;-0.0001389575
0.038892664;-0.00017601285
0.038344555;-0.00019145256
0.037340973;-0.00022233202
0.036962699;-0.0002346838
0.036090352;-0.00024394762
0.035557684;-0.0002346838
0.034870613;-0.00026247531
0.034345664;-0.00027173912
0.033843875;-0.00029644268
0.033264883;-0.00032732214
0.032415699;-0.00034584981
0.031697754;-0.00035511365
0.031087883;-0.00039216896
0.030184658;-0.00039525691
0.029397232;-0.00040760869
0.028447689;-0.00044157609
0.027768342;-0.00046627966
0.026780199;-0.00050642295
0.026347889;-0.00052495062
0.025228508;-0.0005681818
0.024888834;-0.00058362156
0.02401649;-0.00065464427
0.023653656;-0.00067934784
0.022626914;-0.00075654645
0.02226408;-0.00079360179
0.021345418;-0.00086462451
0.020936266;-0.00096035079
0.019762846;-0.0010251977
0.01946949;-0.0011054842
0.01839643;-0.0011826828
0.018072195;-0.001284585
0.017006855;-0.0013710475
0.016651742;-0.0014760375
0.015632721;-0.0016119072
0.015285326;-0.0017168972
0.014258585;-0.0018527668
0.013741354;-0.0019361413
0.013154645;-0.0020998025
0.012583374;-0.0022264081
0.012066144;-0.0023993331
0.011587513;-0.0025660819
0.010900444;-0.0027667985
0.010221097;-0.0028995799
0.0097347451;-0.0031157362
0.009039958;-0.0033133647
0.0087388838;-0.0035264329
0.0078665391;-0.0037734683
0.0074651064;-0.0039741849
0.0065078433;-0.00423666
0.0062299282;-0.0044466401
0.0053267046;-0.0046875002
0.0050487895;-0.0048943921
0.0041918848;-0.005144516
0.0040066084;-0.0053483201
0.0030493455;-0.0055984436
0.0029103879;-0.0058176876
0.0020303237;-0.0061203064
0.00167521;-0.0064043971
0.00081058545;-0.0067656869
0.0004400321;-0.0070744813
-0.00041687253;-0.0074635623
-0.0011270999;-0.0078649949
-0.0018141675;-0.0082324604
-0.0022233201;-0.0085505191
-0.0027328311;-0.0088871047
-0.0032037427;-0.0092082508
-0.0037441328;-0.0095541012
-0.0044775195;-0.0099431816
-0.0048789526;-0.010310647
-0.0054425024;-0.010715168
-0.0058130557;-0.011079545
-0.0068397974;-0.01147789
-0.0071408721;-0.011795948
-0.0078974189;-0.012107831
-0.0080209365;-0.012441329
-0.0090631172;-0.012759387
-0.0092097949;-0.013142292
