-0.0054965415;0.085996173
-0.0051182681;0.091313608
-0.0047399951;0.096946023
-0.0043154028;0.10230979
-0.0041455659;0.10759943
-0.0035897356;0.11251853
-0.0039371294;0.11765996
-0.0029875864;0.12289402
-0.0034970974;0.12798913
-0.002169281;0.13313057
-0.0030725049;0.13800333
-0.0015516921;0.14270011
-0.0023159585;0.14707263
-0.00071022729;0.15166749
-0.0012583374;0.1557899
0.00044775198;0.16042182
-0.0010113019;0.16487771
0.00094182312;0.16970417
2.3159584e-005;0.17403038
0.0013818552;0.17803237
0.00047863141;0.1820436
0.0019454052;0.1856565
0.0011348197;0.18938982
0.0021461216;0.19328064
0.001451334;0.19695838
0.0025707139;0.20021924
0.0023159585;0.20312808
0.0029644268;0.20630558
0.0030802249;0.2093256
0.0032037427;0.21237339
0.0035897356;0.21527298
0.0036206152;0.21825592
0.0043694419;0.2209795
0.0039139697;0.22323987
0.0047631548;0.22537056
0.0037904521;0.22755682
0.0049407114;0.22978941
0.0038908103;0.23183671
0.0052340664;0.23346715
0.0040683672;0.23519021
0.00556602;0.23661685
0.004338562;0.23798789
0.0056200591;0.23921998
0.0045855977;0.24017416
0.0059597334;0.24101716
0.004855793;0.24168417
0.0061450098;0.24218442
0.0050487895;0.24258275
0.0064306445;0.24278656
0.0056586587;0.24278656
0.0066313613;0.24261054
0.0063148467;0.24225852
0.0070945527;0.24172123
0.0069478755;0.24098937
0.0075268652;0.23997962
0.0079437373;0.23867342
0.0082448125;0.23707077
0.0092792735;0.2351439
0.0096729863;0.23289278
0.011047122;0.23006731
0.012722332;0.22569479
0.019384572;0.21640316
0.056818184;0.16794404
0.17992681;0.0080965906
0.19650908;-0.018129323
0.17523314;0.0076426631
0.17795053;0.00081521738
0.17764945;0.00034276186
0.17330317;0.001278409
0.17289402;0.00092638342
0.16925797;0.00084300892
0.16819263;0.00082448125
0.16468781;0.00075037056
0.16334455;0.00073184288
0.15973938;0.00058362156
0.15820313;0.00053730235
0.15448987;0.00044466404
0.15237463;0.00040760869
0.14850698;0.00028717885
0.1459903;0.00020380435
0.14250864;0.0001389575
0.1394207;5.5583005e-005
0.13593133;-3.7055335e-005
0.13260406;-0.00015748518
0.12912241;-0.00037981718
0.12585691;-0.00077816204
0.12260684;-0.0010838686
0.11856935;-0.0013247282
0.11530385;-0.0014451582
0.11052526;-0.0016582262
0.10742959;-0.0017508647
0.10241941;-0.0020287796
0.099524453;-0.002121418
0.094051078;-0.0024456521
0.091341406;-0.0026587204
0.085474305;-0.0029366354
0.082756914;-0.0032052866
0.077661805;-0.0035387846
