!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 03:43:52 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+5.90000000000e+002, +2.08496449359e+001, +8.66109939207e+001, +5.61444225850e-003, +1.23252321830e+000
+6.00000000000e+002, +2.11791902397e+001, +8.66595132179e+001, +5.60840917837e-003, +1.23410015774e+000
+6.10000000000e+002, +2.15366848982e+001, +8.66947226615e+001, +5.60978355076e-003, +1.24171869352e+000
+6.20000000000e+002, +2.18742209445e+001, +8.66866307675e+001, +5.60575927395e-003, +1.26426381419e+000
+6.30000000000e+002, +2.22080289906e+001, +8.67385083224e+001, +5.60125819116e-003, +1.26348209187e+000
+6.40000000000e+002, +2.25495443549e+001, +8.67503959517e+001, +5.59859494832e-003, +1.27824094612e+000
+6.50000000000e+002, +2.28846908669e+001, +8.67836342256e+001, +5.59457597460e-003, +1.28398434740e+000
+6.60000000000e+002, +2.32252317209e+001, +8.68159007811e+001, +5.59197572519e-003, +1.29003189949e+000
+6.70000000000e+002, +2.35599225168e+001, +8.68172130058e+001, +5.58790180371e-003, +1.30808335203e+000
+6.80000000000e+002, +2.39018075071e+001, +8.68464646319e+001, +5.58577984936e-003, +1.31488122461e+000
+6.90000000000e+002, +2.42330783597e+001, +8.68718643760e+001, +5.58125729144e-003, +1.32237841863e+000
+7.00000000000e+002, +2.45714061557e+001, +8.68904697608e+001, +5.57843275927e-003, +1.33287354070e+000
+7.10000000000e+002, +2.49056196701e+001, +8.69145422819e+001, +5.57479765886e-003, +1.34055424250e+000
+7.20000000000e+002, +2.52396154290e+001, +8.69386573145e+001, +5.57121805968e-003, +1.34792394903e+000
+7.30000000000e+002, +2.55828335059e+001, +8.69575293564e+001, +5.56971959536e-003, +1.35783903778e+000
+7.40000000000e+002, +2.59144774882e+001, +8.69843002895e+001, +5.56581826754e-003, +1.36335004584e+000
+7.50000000000e+002, +2.62459456733e+001, +8.70010097936e+001, +5.56193489770e-003, +1.37314473362e+000
+7.60000000000e+002, +2.65825276614e+001, +8.70076286078e+001, +5.55917373351e-003, +1.38768753004e+000
+7.70000000000e+002, +2.69161099302e+001, +8.70436865497e+001, +5.55601403034e-003, +1.38818523235e+000
+7.80000000000e+002, +2.72564182955e+001, +8.70477056910e+001, +5.55414892826e-003, +1.40382704850e+000
+7.90000000000e+002, +2.75805214207e+001, +8.70787013807e+001, +5.54920503832e-003, +1.40561897675e+000
+8.00000000000e+002, +2.79280994110e+001, +8.70986481990e+001, +5.54899680319e-003, +1.41362273395e+000
+8.10000000000e+002, +2.82527090100e+001, +8.71407731199e+001, +5.54439575683e-003, +1.40930766212e+000
+8.20000000000e+002, +2.85855456831e+001, +8.71419824234e+001, +5.54130732742e-003, +1.42530770694e+000
+8.30000000000e+002, +2.89260969151e+001, +8.71660393549e+001, +5.53988069772e-003, +1.43015768005e+000
+8.40000000000e+002, +2.92550477160e+001, +8.71660285101e+001, +5.53617982475e-003, +1.44642712326e+000
+8.50000000000e+002, +2.95916463550e+001, +8.71782026695e+001, +5.53405440327e-003, +1.45678927073e+000
+8.60000000000e+002, +2.99201416538e+001, +8.71781801403e+001, +5.53042373101e-003, +1.47297276187e+000
+8.70000000000e+002, +3.02585096530e+001, +8.72085750783e+001, +5.52882430212e-003, +1.47359803099e+000
+8.80000000000e+002, +3.05838172590e+001, +8.72319287151e+001, +5.52487072824e-003, +1.47698937384e+000
+8.90000000000e+002, +3.09052022784e+001, +8.72419410948e+001, +5.52024495352e-003, +1.48711569981e+000
+9.00000000000e+002, +3.12464161281e+001, +8.72558579542e+001, +5.51924327787e-003, +1.49595358804e+000
+9.10000000000e+002, +3.15834625649e+001, +8.72727376259e+001, +5.51755024706e-003, +1.50279595663e+000
+9.20000000000e+002, +3.19080547928e+001, +8.72973710983e+001, +5.51377835633e-003, +1.50453762049e+000
+9.30000000000e+002, +3.22503112219e+001, +8.72844553854e+001, +5.51293829516e-003, +1.52793758792e+000
+9.40000000000e+002, +3.25760497741e+001, +8.73193396083e+001, +5.50953818331e-003, +1.52355848773e+000
+9.50000000000e+002, +3.29126321369e+001, +8.73353976714e+001, +5.50794155361e-003, +1.53008594301e+000
+9.60000000000e+002, +3.32346150711e+001, +8.73314394521e+001, +5.50387212915e-003, +1.54734820384e+000
+9.70000000000e+002, +3.35722421932e+001, +8.73613696185e+001, +5.50260125963e-003, +1.54554889857e+000
+9.80000000000e+002, +3.38906431831e+001, +8.73753106012e+001, +5.49816820902e-003, +1.55196952867e+000
+9.90000000000e+002, +3.42223281876e+001, +8.73880151906e+001, +5.49595348005e-003, +1.55957809864e+000
+1.00000000000e+003, +3.45584386770e+001, +8.74083889818e+001, +5.49452079637e-003, +1.56261934948e+000
+1.01000000000e+003, +3.48809478941e+001, +8.74184163342e+001, +5.49093176173e-003, +1.57110385335e+000
+1.02000000000e+003, +3.52281465300e+001, +8.74681596018e+001, +5.49143187755e-003, +1.55618827642e+000
+1.03000000000e+003, +3.55457695569e+001, +8.74350739769e+001, +5.48700698115e-003, +1.59072485211e+000
+1.04000000000e+003, +3.58743086882e+001, +8.74610670816e+001, +5.48458534797e-003, +1.58916866848e+000
+1.05000000000e+003, +3.61900860399e+001, +8.74802239668e+001, +5.48024946777e-003, +1.59106865622e+000
+1.06000000000e+003, +3.65276758894e+001, +8.74896129609e+001, +5.47922725394e-003, +1.59993054572e+000
+1.07000000000e+003, +3.68538368963e+001, +8.74792649428e+001, +5.47644365604e-003, +1.62086620782e+000
+1.08000000000e+003, +3.71925202716e+001, +8.75038047333e+001, +5.47570060010e-003, +1.61984752204e+000
+1.09000000000e+003, +3.75217346427e+001, +8.75187294660e+001, +5.47355098329e-003, +1.62442115316e+000
+1.10000000000e+003, +3.78418395972e+001, +8.75452856560e+001, +5.47017208789e-003, +1.62075623782e+000
+1.11000000000e+003, +3.81712463135e+001, +8.75485993981e+001, +5.46809273413e-003, +1.63265900451e+000
+1.12000000000e+003, +3.85032972280e+001, +8.75575288319e+001, +5.46644900965e-003, +1.64086628161e+000
+1.13000000000e+003, +3.88306124789e+001, +8.75259915557e+001, +5.46400309862e-003, +1.67616906920e+000
+1.14000000000e+003, +3.91575355325e+001, +8.75696948527e+001, +5.46185070948e-003, +1.66044038498e+000
+1.15000000000e+003, +3.94818887791e+001, +8.75817147349e+001, +5.45925353031e-003, +1.66591894036e+000
+1.16000000000e+003, +3.98007092617e+001, +8.75993033812e+001, +5.45596549752e-003, +1.66716420329e+000
+1.17000000000e+003, +4.01464594863e+001, +8.75941425047e+001, +5.45630376414e-003, +1.68525990306e+000
+1.18000000000e+003, +4.04816893649e+001, +8.76251636909e+001, +5.45536216561e-003, +1.67743351549e+000
+1.19000000000e+003, +4.07946814648e+001, +8.76346979482e+001, +5.45138108400e-003, +1.68362032225e+000
+1.20000000000e+003, +4.11217201228e+001, +8.76410267498e+001, +5.44931563192e-003, +1.69257901780e+000
+1.21000000000e+003, +4.14666342953e+001, +8.76590527572e+001, +5.44967947887e-003, +1.69374078250e+000
+1.22000000000e+003, +4.17857697565e+001, +8.76756346264e+001, +5.44667221699e-003, +1.69469302423e+000
+1.23000000000e+003, +4.20945349514e+001, +8.76714600628e+001, +5.44229379297e-003, +1.71027999708e+000
+1.24000000000e+003, +4.24312588465e+001, +8.76733191257e+001, +5.44159458505e-003, +1.72258529999e+000
+1.25000000000e+003, +4.27685343986e+001, +8.76810909155e+001, +5.44099961952e-003, +1.73048120382e+000
+1.26000000000e+003, +4.30846969345e+001, +8.76953453994e+001, +5.43777457363e-003, +1.73256341246e+000
+1.27000000000e+003, +4.34114005413e+001, +8.77148167088e+001, +5.43594048775e-003, +1.73096010235e+000
+1.28000000000e+003, +4.37582915552e+001, +8.77152065542e+001, +5.43657173629e-003, +1.74449432774e+000
+1.29000000000e+003, +4.40943244017e+001, +8.76993813697e+001, +5.43579306330e-003, +1.77005998751e+000
+1.30000000000e+003, +4.44041402240e+001, +8.77176317375e+001, +5.43194771752e-003, +1.76836409792e+000
+1.31000000000e+003, +4.47352473317e+001, +8.77202910049e+001, +5.43068756728e-003, +1.77947555838e+000
+1.32000000000e+003, +4.50568109937e+001, +8.77405979821e+001, +5.42836310806e-003, +1.77631002431e+000
+1.33000000000e+003, +4.53853498341e+001, +8.77363663999e+001, +5.42681667785e-003, +1.79261159506e+000
+1.34000000000e+003, +4.57137571293e+001, +8.77519175297e+001, +5.42535131995e-003, +1.79318494933e+000
+1.35000000000e+003, +4.60363907585e+001, +8.77623777330e+001, +5.42320913613e-003, +1.79744250229e+000
+1.36000000000e+003, +4.63699447540e+001, +8.77715321787e+001, +5.42237100456e-003, +1.80306262561e+000
+1.37000000000e+003, +4.66953927017e+001, +8.77643256434e+001, +5.42054426057e-003, +1.82158622579e+000
+1.38000000000e+003, +4.70205008114e+001, +8.77814982012e+001, +5.41879418545e-003, +1.82018645574e+000
+1.39000000000e+003, +4.73446434003e+001, +8.77735812784e+001, +5.41686750167e-003, +1.83927116311e+000
+1.40000000000e+003, +4.76605189916e+001, +8.77962924138e+001, +5.41414089301e-003, +1.83266471945e+000
+1.41000000000e+003, +4.79977810459e+001, +8.77885932644e+001, +5.41375527293e-003, +1.85207821827e+000
+1.42000000000e+003, +4.83438889116e+001, +8.77920178421e+001, +5.41440592954e-003, +1.86254602161e+000
+1.43000000000e+003, +4.86661263583e+001, +8.77984131970e+001, +5.41240369655e-003, +1.86953277880e+000
+1.44000000000e+003, +4.89535124419e+001, +8.78393468995e+001, +5.40670436315e-003, +1.84562443876e+000
+1.45000000000e+003, +4.92728597392e+001, +8.78542211540e+001, +5.40449678533e-003, +1.84488189927e+000
+1.46000000000e+003, +4.96167110043e+001, +8.78622666449e+001, +5.40496509171e-003, +1.85079410400e+000
+1.47000000000e+003, +4.99323671538e+001, +8.78508309057e+001, +5.40230815129e-003, +1.87252774893e+000
+1.48000000000e+003, +5.02681972095e+001, +8.78772518861e+001, +5.40198777079e-003, +1.86195758270e+000
+1.49000000000e+003, +5.05924683150e+001, +8.78836125690e+001, +5.40036838577e-003, +1.86835606331e+000
+1.50000000000e+003, +5.09260110342e+001, +8.78937235400e+001, +5.39976690073e-003, +1.87169284044e+000
+1.51000000000e+003, +5.12670257414e+001, +8.79094205362e+001, +5.39997994028e-003, +1.87019030104e+000
+1.52000000000e+003, +5.15747508947e+001, +8.78737216028e+001, +5.39652955958e-003, +1.91352854092e+000
+1.53000000000e+003, +5.18869112523e+001, +8.79247377992e+001, +5.39388374307e-003, +1.87894124307e+000
+1.54000000000e+003, +5.22443107489e+001, +8.79052946474e+001, +5.39570393450e-003, +1.90960069279e+000
+1.55000000000e+003, +5.25408356658e+001, +8.79143999876e+001, +5.39135122389e-003, +1.91209494427e+000
+1.56000000000e+003, +5.28564113024e+001, +8.79346760079e+001, +5.38903484791e-003, +1.90488681486e+000
+1.57000000000e+003, +5.31679275237e+001, +8.79504196853e+001, +5.38632164264e-003, +1.90151350414e+000
+1.58000000000e+003, +5.35144404928e+001, +8.79519110545e+001, +5.38711827538e-003, +1.91251424345e+000
+1.59000000000e+003, +5.38376610671e+001, +8.79489842749e+001, +5.38556007006e-003, +1.92681396490e+000
+1.60000000000e+003, +5.41898986354e+001, +8.79312491076e+001, +5.38685561852e-003, +1.95618325522e+000
+1.61000000000e+003, +5.44939048624e+001, +8.79569564437e+001, +5.38351624160e-003, +1.94272301683e+000
+1.62000000000e+003, +5.48245729544e+001, +8.79644770926e+001, +5.38277525459e-003, +1.94731970674e+000
+1.63000000000e+003, +5.51477911682e+001, +8.79758713260e+001, +5.38132948026e-003, +1.94783994004e+000
+1.64000000000e+003, +5.54761108798e+001, +8.79609605712e+001, +5.38030896187e-003, +1.97386443731e+000
+1.65000000000e+003, +5.57843077482e+001, +8.79959834446e+001, +5.37752614075e-003, +1.95075247534e+000
+1.66000000000e+003, +5.60980800354e+001, +8.79861836419e+001, +5.37516413697e-003, +1.97131400531e+000
+1.67000000000e+003, +5.64419431954e+001, +8.79565762641e+001, +5.37562986212e-003, +2.01254540659e+000
+1.68000000000e+003, +5.67766423722e+001, +8.80143627952e+001, +5.37551035512e-003, +1.96725219235e+000
+1.69000000000e+003, +5.71054239387e+001, +8.80196256886e+001, +5.37466395011e-003, +1.97340186805e+000
+1.70000000000e+003, +5.73996580022e+001, +8.80201525305e+001, +5.37057989059e-003, +1.98304228287e+000
+1.71000000000e+003, +5.77350990627e+001, +8.80157388247e+001, +5.37036056430e-003, +1.99907598146e+000
+1.72000000000e+003, +5.80689144707e+001, +8.80182092872e+001, +5.37001562171e-003, +2.00813203054e+000
+1.73000000000e+003, +5.83878528114e+001, +8.80284669483e+001, +5.36833208405e-003, +2.00871456206e+000
+1.74000000000e+003, +5.86981223198e+001, +8.80382675781e+001, +5.36587416045e-003, +2.00935415832e+000
+1.75000000000e+003, +5.90587281164e+001, +8.80374702160e+001, +5.36798578209e-003, +2.02251983060e+000
+1.76000000000e+003, +5.93504854103e+001, +8.80289139645e+001, +5.36382618445e-003, +2.04136919336e+000
+1.77000000000e+003, +5.96737228050e+001, +8.80236814060e+001, +5.36255288262e-003, +2.05793348586e+000
+1.78000000000e+003, +6.00141622864e+001, +8.80116724808e+001, +5.36280884761e-003, +2.08224518491e+000
+1.79000000000e+003, +6.03099130656e+001, +8.80496709809e+001, +5.35925160017e-003, +2.05253267768e+000
+1.80000000000e+003, +6.06630254536e+001, +8.80314614751e+001, +5.36062359665e-003, +2.08381857999e+000
+1.81000000000e+003, +6.09794746313e+001, +8.80588365434e+001, +5.35890352413e-003, +2.06557071049e+000
+1.82000000000e+003, +6.13276241937e+001, +8.80382682986e+001, +5.35982087267e-003, +2.09936649729e+000
+1.83000000000e+003, +6.16429083524e+001, +8.80593890019e+001, +5.35800368596e-003, +2.08744930848e+000
+1.84000000000e+003, +6.19319571593e+001, +8.80912675519e+001, +5.35397179122e-003, +2.06279892207e+000
+1.85000000000e+003, +6.22646761019e+001, +8.80752929095e+001, +5.35358927972e-003, +2.09123126761e+000
+1.86000000000e+003, +6.26058974994e+001, +8.80619056623e+001, +5.35394523480e-003, +2.11731123771e+000
+1.87000000000e+003, +6.29314369633e+001, +8.80820140310e+001, +5.35306843704e-003, +2.10624713755e+000
+1.88000000000e+003, +6.32597829827e+001, +8.80834010243e+001, +5.35238018433e-003, +2.11570601344e+000
+1.89000000000e+003, +6.35692656317e+001, +8.80901372909e+001, +5.35012835837e-003, +2.11858690129e+000
+1.90000000000e+003, +6.38782407931e+001, +8.81000627467e+001, +5.34786776157e-003, +2.11782455165e+000
+1.91000000000e+003, +6.42044652477e+001, +8.81256724908e+001, +5.34711562609e-003, +2.09995803999e+000
+1.92000000000e+003, +6.45330407593e+001, +8.80906515031e+001, +5.34638022691e-003, +2.15012800427e+000
+1.93000000000e+003, +6.48580027456e+001, +8.81216256898e+001, +5.34555701914e-003, +2.12591198563e+000
+1.94000000000e+003, +6.51910073058e+001, +8.81020525643e+001, +5.34524696191e-003, +2.15908535611e+000
+1.95000000000e+003, +6.55337524694e+001, +8.81264892095e+001, +5.34586930646e-003, +2.14250185828e+000
+1.96000000000e+003, +6.58368021037e+001, +8.81265277146e+001, +5.34318951131e-003, +2.15236527046e+000
+1.97000000000e+003, +6.61584244417e+001, +8.81262310803e+001, +5.34203557503e-003, +2.16322222259e+000
+1.98000000000e+003, +6.64722681884e+001, +8.81409404112e+001, +5.34031394763e-003, +2.15642803937e+000
+1.99000000000e+003, +6.68222399447e+001, +8.81360897928e+001, +5.34143858651e-003, +2.17343561550e+000
+2.00000000000e+003, +6.71425053580e+001, +8.81546802649e+001, +5.34025992702e-003, +2.16207847317e+000
+2.01000000000e+003, +6.74492732806e+001, +8.81466665300e+001, +5.33794513033e-003, +2.18138576095e+000
+2.02000000000e+003, +6.77876814817e+001, +8.81434291313e+001, +5.33815898178e-003, +2.19615848312e+000
+2.03000000000e+003, +6.81083931536e+001, +8.81424084429e+001, +5.33699061026e-003, +2.20776144405e+000
+2.04000000000e+003, +6.84414826099e+001, +8.81564623205e+001, +5.33684421319e-003, +2.20177966340e+000
+2.05000000000e+003, +6.87559124984e+001, +8.81353405343e+001, +5.33514577812e-003, +2.23722818529e+000
+2.06000000000e+003, +6.90862071130e+001, +8.81609641067e+001, +5.33482909416e-003, +2.21709524340e+000
+2.07000000000e+003, +6.94089041542e+001, +8.81860662828e+001, +5.33392974221e-003, +2.19705747138e+000
+2.08000000000e+003, +6.97027942382e+001, +8.81470034143e+001, +5.33064577045e-003, +2.25385755669e+000
+2.09000000000e+003, +7.00393040117e+001, +8.81758315379e+001, +5.33083843827e-003, +2.22951685551e+000
+2.10000000000e+003, +7.03380753882e+001, +8.81359864168e+001, +5.32796602689e-003, +2.28791722732e+000
+2.11000000000e+003, +7.06838388656e+001, +8.81808390447e+001, +5.32891588277e-003, +2.24385945834e+000
+2.12000000000e+003, +7.10111408869e+001, +8.81742619172e+001, +5.32831921409e-003, +2.26239709088e+000
+2.13000000000e+003, +7.13240219336e+001, +8.81568740583e+001, +5.32661865867e-003, +2.29399939444e+000
+2.14000000000e+003, +7.16615927059e+001, +8.81769998823e+001, +5.32688044577e-003, +2.27969760094e+000
+2.15000000000e+003, +7.19700549550e+001, +8.81792662911e+001, +5.32493348973e-003, +2.28666496810e+000
+2.16000000000e+003, +7.23003585381e+001, +8.81806412394e+001, +5.32461050014e-003, +2.29542537866e+000
+2.17000000000e+003, +7.26161736493e+001, +8.82002240143e+001, +5.32328184888e-003, +2.28064536194e+000
+2.18000000000e+003, +7.29323987938e+001, +8.82030429995e+001, +5.32194656021e-003, +2.28699044956e+000
+2.19000000000e+003, +7.32581397081e+001, +8.81747153968e+001, +5.32122333176e-003, +2.33340638543e+000
+2.20000000000e+003, +7.35836160446e+001, +8.82098461764e+001, +5.32067295387e-003, +2.29867822952e+000
+2.21000000000e+003, +7.39298647100e+001, +8.81943686405e+001, +5.32147559646e-003, +2.32945582565e+000
+2.22000000000e+003, +7.42480534258e+001, +8.82275982040e+001, +5.32040143605e-003, +2.29644132903e+000
+2.23000000000e+003, +7.45840602470e+001, +8.81964108707e+001, +5.32042203928e-003, +2.34741174138e+000
+2.24000000000e+003, +7.48917436343e+001, +8.82157966932e+001, +5.31857699386e-003, +2.33176863935e+000
+2.25000000000e+003, +7.52062580533e+001, +8.82206189136e+001, +5.31718935351e-003, +2.33523453472e+000
+2.26000000000e+003, +7.55345952879e+001, +8.82065284177e+001, +5.31673237923e-003, +2.36399661428e+000
+2.27000000000e+003, +7.58125630104e+001, +8.82077804806e+001, +5.31279369678e-003, +2.37104024259e+000
+2.28000000000e+003, +7.61760770334e+001, +8.82040365647e+001, +5.31484370229e-003, +2.38738433835e+000
+2.29000000000e+003, +7.64941452587e+001, +8.82280460440e+001, +5.31379900555e-003, +2.36531379383e+000
+2.30000000000e+003, +7.68005055943e+001, +8.82350242979e+001, +5.31190483094e-003, +2.36543756755e+000
+2.31000000000e+003, +7.71866655732e+001, +8.82091572043e+001, +5.31542820476e-003, +2.41216157998e+000
+2.32000000000e+003, +7.74717966485e+001, +8.82245070554e+001, +5.31211198128e-003, +2.40032715026e+000
+2.33000000000e+003, +7.77559558609e+001, +8.82276797208e+001, +5.30872302144e-003, +2.40482777016e+000
+2.34000000000e+003, +7.81127210810e+001, +8.82218299421e+001, +5.31027312147e-003, +2.42383308311e+000
+2.35000000000e+003, +7.84439340502e+001, +8.82083255274e+001, +5.31005797689e-003, +2.45259059155e+000
+2.36000000000e+003, +7.87704241175e+001, +8.82429241817e+001, +5.30966430444e-003, +2.41525493993e+000
+2.37000000000e+003, +7.91054209033e+001, +8.82383685853e+001, +5.30973348130e-003, +2.43181331462e+000
+2.38000000000e+003, +7.94077913692e+001, +8.82372110507e+001, +5.30763088598e-003, +2.44271211363e+000
+2.39000000000e+003, +7.97535181663e+001, +8.82464532120e+001, +5.30846126195e-003, +2.44048855299e+000
+2.40000000000e+003, +8.00542216124e+001, +8.82346766983e+001, +5.30624084964e-003, +2.46613669731e+000
+2.41000000000e+003, +8.03772627116e+001, +8.82598352190e+001, +5.30561785626e-003, +2.44081118214e+000
+2.42000000000e+003, +8.06862744510e+001, +8.82307829156e+001, +5.30392467574e-003, +2.49108838598e+000
+2.43000000000e+003, +8.10433711290e+001, +8.82295851289e+001, +5.30547160323e-003, +2.50380673140e+000
+2.44000000000e+003, +8.13277290858e+001, +8.82330561418e+001, +5.30227687238e-003, +2.50766733581e+000
+2.45000000000e+003, +8.16378223353e+001, +8.82697114433e+001, +5.30087290728e-003, +2.46502484205e+000
+2.46000000000e+003, +8.19854493530e+001, +8.82492209313e+001, +5.30174724319e-003, +2.50482798978e+000
+2.47000000000e+003, +8.23009381826e+001, +8.82533045325e+001, +5.30061330938e-003, +2.50860379332e+000
+2.48000000000e+003, +8.26331220131e+001, +8.82670461205e+001, +5.30058660158e-003, +2.49891978640e+000
+2.49000000000e+003, +8.29793958779e+001, +8.82663479791e+001, +5.30142003843e-003, +2.51040213296e+000
+2.50000000000e+003, +8.32586005588e+001, +8.82394503271e+001, +5.29790508135e-003, +2.55791679669e+000
+2.51000000000e+003, +8.36249672361e+001, +8.82384361697e+001, +5.30001474366e-003, +2.57065201149e+000
