!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 19:39:26 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+2.30800000000e+001, +2.65472036932e-001, +3.93031591463e-001, +1.25575388601e-005, +2.65465791007e-001
+2.32240000000e+001, +2.66694855428e-001, -2.65766603143e-001, -8.47762033002e-006, +2.66691986370e-001
+2.33690000000e+001, +2.67261079115e-001, +3.76314270505e-001, +1.19547542726e-005, +2.67255314633e-001
+2.35150000000e+001, +2.65069265506e-001, +7.72716227127e-001, +2.41946173609e-005, +2.65045159925e-001
+2.36620000000e+001, +2.64922574030e-001, +4.49207507385e-001, +1.39703591748e-005, +2.64914431947e-001
+2.38100000000e+001, +2.67243020391e-001, +2.10352253137e-001, +6.55829077294e-006, +2.67241219344e-001
+2.39580000000e+001, +2.66768525867e-001, +6.72427399241e-001, +2.07977790057e-005, +2.66750154344e-001
+2.41080000000e+001, +2.62268087596e-001, +2.42142175415e-001, +7.31730087635e-006, +2.62265745469e-001
+2.42590000000e+001, +2.69488429165e-001, +1.04416425377e+000, +3.22188110035e-005, +2.69443679428e-001
+2.44100000000e+001, +2.70026846668e-001, -3.55198641750e-001, -1.09145335259e-005, +2.70021657797e-001
+2.45630000000e+001, +2.66018789301e-001, +1.61953198478e-001, +4.87211302599e-006, +2.66017726589e-001
+2.47160000000e+001, +2.61344799524e-001, +6.09449376785e-001, +1.79003953461e-005, +2.61330014917e-001
+2.48700000000e+001, +2.63759975487e-001, +1.38153471571e+000, +4.06958689375e-005, +2.63683303592e-001
+2.50260000000e+001, +2.63228041218e-001, -1.36012521519e-003, -3.97390154432e-008, +2.63228041144e-001
+2.51820000000e+001, +2.64224455111e-001, -3.13021058270e-001, -9.12329432060e-006, +2.64220511957e-001
+2.53390000000e+001, +2.66821348562e-001, +3.08184167845e-001, +9.01440015168e-006, +2.66817488761e-001
+2.54980000000e+001, +2.63597237838e-001, +1.00295969626e+000, +2.88000697120e-005, +2.63556852710e-001
+2.56570000000e+001, +2.65396243999e-001, +1.04122292767e+000, +2.99161853612e-005, +2.65352421716e-001
+2.58170000000e+001, +2.63897047018e-001, +7.90276877014e-001, +2.24383934766e-005, +2.63871944867e-001
+2.59780000000e+001, +2.66765656742e-001, +4.84747140070e-001, +1.38271215054e-005, +2.66756109398e-001
+2.61410000000e+001, +2.68091339259e-001, -9.81481219658e-002, -2.79601738807e-006, +2.68090945916e-001
+2.63040000000e+001, +2.68013122253e-001, +4.10197030924e-002, +1.16097865983e-006, +2.68013053567e-001
+2.64680000000e+001, +2.61287027013e-001, +1.04605556998e+000, +2.86830183034e-005, +2.61243481838e-001
+2.66340000000e+001, +2.63788986164e-001, +4.90447395201e-001, +1.34928872478e-005, +2.63779322016e-001
+2.68000000000e+001, +2.68934628452e-001, +8.29312170252e-001, +2.31159797727e-005, +2.68906457601e-001
+2.69670000000e+001, +2.68204112190e-001, +2.94187926318e-001, +8.12742991473e-006, +2.68200576787e-001
+2.71360000000e+001, +2.63158031560e-001, +8.03658817774e-001, +2.16483983739e-005, +2.63132144801e-001
+2.73050000000e+001, +2.67312445648e-001, +1.27429423740e+000, +3.46504127778e-005, +2.67246335907e-001
+2.74760000000e+001, +2.64830881908e-001, +5.46684976132e-001, +1.46366998674e-005, +2.64818826988e-001
+2.76480000000e+001, +2.62433566562e-001, +4.85485558211e-001, +1.28004217681e-005, +2.62424145624e-001
+2.78200000000e+001, +2.63483326547e-001, +4.55009047957e-001, +1.19704087222e-005, +2.63475018180e-001
+2.79940000000e+001, +2.66883375100e-001, +1.00742187937e+000, +2.66773731317e-005, +2.66842121883e-001
+2.81690000000e+001, +2.61061989329e-001, +1.11357434863e+000, +2.86656364563e-005, +2.61012684081e-001
+2.83450000000e+001, +2.64044496226e-001, +5.26962033310e-001, +1.36355092008e-005, +2.64033328688e-001
+2.85220000000e+001, +2.63708145873e-001, +6.14495162815e-001, +1.57816065447e-005, +2.63692979524e-001
+2.87000000000e+001, +2.65477979480e-001, +6.27789582805e-001, +1.61305628307e-005, +2.65462043561e-001
+2.88790000000e+001, +2.59940437295e-001, +4.04066442091e-001, +1.01027214144e-005, +2.59933973280e-001
+2.90600000000e+001, +2.61133608366e-001, +6.88180486210e-001, +1.71773660540e-005, +2.61114772439e-001
+2.92410000000e+001, +2.60478618966e-001, +1.44885342860e+000, +3.58472237246e-005, +2.60395342443e-001
+2.94240000000e+001, +2.61259656600e-001, +4.45498500406e-001, +1.09877813709e-005, +2.61251759141e-001
+2.96080000000e+001, +2.65558169010e-001, +6.48553049182e-001, +1.61578779734e-005, +2.65541156407e-001
+2.97930000000e+001, +2.59973019877e-001, +4.45863638050e-001, +1.08071010873e-005, +2.59965148423e-001
+2.99790000000e+001, +2.63297428872e-001, +1.38340871072e+000, +3.37470086400e-005, +2.63220683664e-001
+3.01660000000e+001, +2.65569875694e-001, +1.10417455458e+000, +2.70003525633e-005, +2.65520562222e-001
+3.03550000000e+001, +2.61760814179e-001, +7.01994653400e-001, +1.68149210900e-005, +2.61741167392e-001
+3.05440000000e+001, +2.59872921524e-001, +1.75469419692e+000, +4.14635198847e-005, +2.59751063339e-001
+3.07350000000e+001, +2.62566896897e-001, +1.66352969064e+000, +3.94706057446e-005, +2.62456235713e-001
+3.09270000000e+001, +2.63324185429e-001, +6.23313893777e-001, +1.47417382356e-005, +2.63308603371e-001
+3.11200000000e+001, +2.63901386359e-001, +5.39396172951e-001, +1.27057711359e-005, +2.63889691933e-001
+3.13140000000e+001, +2.63561683469e-001, +1.59314988407e+000, +3.72427632902e-005, +2.63459802679e-001
+3.15100000000e+001, +2.63282910420e-001, +8.93364862760e-001, +2.07339972155e-005, +2.63250907003e-001
+3.17070000000e+001, +2.64981061019e-001, +4.28736075154e-001, +9.95275139850e-006, +2.64973642494e-001
+3.19050000000e+001, +2.62072563682e-001, +1.33297654942e+000, +3.04119059433e-005, +2.62001643192e-001
+3.21040000000e+001, +2.61804880103e-001, +1.64269169083e+000, +3.72059716853e-005, +2.61697286897e-001
+3.23050000000e+001, +2.63931352759e-001, +1.55014397514e+000, +3.51752984154e-005, +2.63834762505e-001
+3.25070000000e+001, +2.60739928117e-001, +8.33585450903e-001, +1.85721829994e-005, +2.60712333468e-001
+3.27100000000e+001, +2.61818883074e-001, +1.61772731443e+000, +3.59637967655e-005, +2.61714529461e-001
+3.29140000000e+001, +2.65520306844e-001, +1.36632225748e+000, +3.06144566729e-005, +2.65444813583e-001
+3.31200000000e+001, +2.63779669780e-001, +8.31037863592e-001, +1.83845953429e-005, +2.63751923800e-001
+3.33260000000e+001, +2.63820400717e-001, +7.79790002807e-001, +1.71469523324e-005, +2.63795967439e-001
+3.35350000000e+001, +2.60633269935e-001, +1.17494600560e+000, +2.53639279902e-005, +2.60578470612e-001
+3.37440000000e+001, +2.61814029003e-001, +2.03770194203e+000, +4.39079290809e-005, +2.61648469850e-001
+3.39550000000e+001, +2.62592354079e-001, +1.25121412751e+000, +2.68765154369e-005, +2.62529742762e-001
+3.41670000000e+001, +2.63914332397e-001, +4.85963785435e-001, +1.04268308183e-005, +2.63904839628e-001
+3.43800000000e+001, +2.60477175030e-001, +1.99054288729e+000, +4.18837416392e-005, +2.60319996288e-001
+3.45950000000e+001, +2.59949641032e-001, +1.37231366551e+000, +2.86408069549e-005, +2.59875082049e-001
+3.48110000000e+001, +2.64710060125e-001, +1.66932457532e+000, +3.52558174954e-005, +2.64597717120e-001
+3.50290000000e+001, +2.62424890570e-001, +1.43430062043e+000, +2.98448644326e-005, +2.62342668679e-001
+3.52480000000e+001, +2.66104227804e-001, +1.63470365261e+000, +3.42763765333e-005, +2.65995928636e-001
+3.54680000000e+001, +2.64651865419e-001, +1.88392513012e+000, +3.90410185810e-005, +2.64508815424e-001
+3.56890000000e+001, +2.63313890853e-001, +2.32160033655e+000, +4.75669715416e-005, +2.63097761375e-001
+3.59120000000e+001, +2.60722989602e-001, +2.03464248444e+000, +4.10236276224e-005, +2.60558615026e-001
+3.61360000000e+001, +2.58543025463e-001, +1.71471694996e+000, +3.40735872061e-005, +2.58427251731e-001
+3.63620000000e+001, +2.61374815919e-001, +1.19798481693e+000, +2.39184562685e-005, +2.61317684464e-001
+3.65890000000e+001, +2.66764965360e-001, +1.35432551523e+000, +2.74257409311e-005, +2.66690444230e-001
+3.68180000000e+001, +2.64653183348e-001, +1.78575501000e+000, +3.56505299982e-005, +2.64524651586e-001
+3.70480000000e+001, +2.64317454494e-001, +2.08354502169e+000, +4.12824764146e-005, +2.64142707988e-001
+3.72790000000e+001, +2.62311378730e-001, +1.97444254155e+000, +3.85841480789e-005, +2.62155643133e-001
+3.75120000000e+001, +2.63831203792e-001, +1.71342395277e+000, +3.34698324791e-005, +2.63713240143e-001
+3.77460000000e+001, +2.64070292100e-001, +1.95434433506e+000, +3.79719565640e-005, +2.63916687456e-001
+3.79820000000e+001, +2.62902050543e-001, +1.92382487219e+000, +3.69826110502e-005, +2.62753863927e-001
+3.82200000000e+001, +2.62829938613e-001, +1.76660743135e+000, +3.37406067662e-005, +2.62705014788e-001
+3.84580000000e+001, +2.65966729638e-001, +2.32886721146e+000, +4.47263287857e-005, +2.65747054094e-001
+3.86990000000e+001, +2.61626564124e-001, +2.32622341611e+000, +4.36728663851e-005, +2.61410963623e-001
+3.89400000000e+001, +2.66612879270e-001, +1.63228831229e+000, +3.10399347771e-005, +2.66504693477e-001
+3.91830000000e+001, +2.63724284738e-001, +2.25148460781e+000, +4.20830438444e-005, +2.63520694504e-001
+3.94280000000e+001, +2.64700092762e-001, +2.12570026688e+000, +3.96322963737e-005, +2.64517941128e-001
+3.96750000000e+001, +2.65399523510e-001, +1.87143754862e+000, +3.47679286128e-005, +2.65257964687e-001
+3.99220000000e+001, +2.61748421062e-001, +2.05629584561e+000, +3.74422244958e-005, +2.61579869263e-001
+4.01720000000e+001, +2.66291276197e-001, +2.40794458460e+000, +4.43250894414e-005, +2.66056144741e-001
+4.04230000000e+001, +2.61828760935e-001, +1.75374759462e+000, +3.15489986837e-005, +2.61706118050e-001
+4.06750000000e+001, +2.62850332635e-001, +2.13067615172e+000, +3.82380565827e-005, +2.62668606199e-001
+4.09290000000e+001, +2.63683642855e-001, +1.97462644025e+000, +3.53303978278e-005, +2.63527063378e-001
+4.11850000000e+001, +2.64976042142e-001, +2.27091877453e+000, +4.05744764510e-005, +2.64767939452e-001
+4.14420000000e+001, +2.66556951175e-001, +2.32179504827e+000, +4.14716982001e-005, +2.66338123079e-001
+4.17010000000e+001, +2.62872202329e-001, +2.56466924602e+000, +4.48933506060e-005, +2.62608897020e-001
+4.19620000000e+001, +2.63719272901e-001, +2.71233240052e+000, +4.73329836010e-005, +2.63423831518e-001
+4.22240000000e+001, +2.63138981424e-001, +2.24564614341e+000, +3.88645319928e-005, +2.62936895074e-001
+4.24870000000e+001, +2.60925820127e-001, +2.60581461045e+000, +4.44377719517e-005, +2.60656012659e-001
+4.27530000000e+001, +2.63123241633e-001, +2.03923150100e+000, +3.48549892403e-005, +2.62956604737e-001
+4.30200000000e+001, +2.63934367411e-001, +2.43868075416e+000, +4.15476870472e-005, +2.63695330471e-001
+4.32890000000e+001, +2.65135015645e-001, +3.12855302068e+000, +5.32003782097e-005, +2.64739857482e-001
+4.35590000000e+001, +2.64991696429e-001, +1.94645737465e+000, +3.28861642341e-005, +2.64838797293e-001
+4.38310000000e+001, +2.63438658692e-001, +2.95775187359e+000, +4.93587845643e-005, +2.63087719983e-001
+4.41050000000e+001, +2.63339091862e-001, +1.93264047283e+000, +3.20474676949e-005, +2.63189295580e-001
+4.43800000000e+001, +2.64256041735e-001, +2.24313265205e+000, +3.70919047507e-005, +2.64053551490e-001
+4.46580000000e+001, +2.65044245643e-001, +1.89617902240e+000, +3.12547959168e-005, +2.64899113986e-001
+4.49360000000e+001, +2.62296136243e-001, +2.55478463607e+000, +4.14100119689e-005, +2.62035428898e-001
+4.52170000000e+001, +2.63876119206e-001, +2.67548211460e+000, +4.33550860357e-005, +2.63588478719e-001
+4.55000000000e+001, +2.64461243308e-001, +2.12769558493e+000, +3.43445482454e-005, +2.64278914266e-001
+4.57840000000e+001, +2.64426721827e-001, +2.66167275053e+000, +4.26862052915e-005, +2.64141448417e-001
+4.60700000000e+001, +2.64402787444e-001, +3.34232023951e+000, +5.32533626423e-005, +2.63953045154e-001
+4.63580000000e+001, +2.61458328539e-001, +3.11540636556e+000, +4.87838384369e-005, +2.61071917413e-001
+4.66470000000e+001, +2.66417669385e-001, +3.19115726441e+000, +5.06011578877e-005, +2.66004553487e-001
+4.69390000000e+001, +2.64544140170e-001, +2.41226017248e+000, +3.77535372552e-005, +2.64309713496e-001
+4.72320000000e+001, +2.62258163538e-001, +2.78805642422e+000, +4.29853366315e-005, +2.61947728184e-001
+4.75270000000e+001, +2.61228478235e-001, +3.23327293181e+000, +4.93388996003e-005, +2.60812649268e-001
+4.78240000000e+001, +2.67872186748e-001, +3.04256795904e+000, +4.73168016295e-005, +2.67494587711e-001
+4.81220000000e+001, +2.64199719487e-001, +3.28431702348e+000, +5.00602935283e-005, +2.63765780857e-001
+4.84230000000e+001, +2.64888727410e-001, +3.05751721833e+000, +4.64378445216e-005, +2.64511656547e-001
+4.87250000000e+001, +2.62971010043e-001, +2.72607594905e+000, +4.08533437421e-005, +2.62673414387e-001
+4.90300000000e+001, +2.60244961131e-001, +2.35157070839e+000, +3.46620338751e-005, +2.60025800679e-001
+4.93360000000e+001, +2.59691857429e-001, +3.83223095198e+000, +5.59911917979e-005, +2.59111193953e-001
+4.96440000000e+001, +2.62040543942e-001, +2.55670000170e+000, +3.74744147501e-005, +2.61779700027e-001
+4.99540000000e+001, +2.61724219894e-001, +3.37868961893e+000, +4.91436841750e-005, +2.61269295323e-001
+5.02660000000e+001, +2.63834053907e-001, +3.81326171703e+000, +5.55558729503e-005, +2.63249952161e-001
+5.05800000000e+001, +2.60559135736e-001, +2.78224347104e+000, +3.97969161073e-005, +2.60251996028e-001
+5.08960000000e+001, +2.60002746698e-001, +3.68271157894e+000, +5.22228312948e-005, +2.59465852677e-001
+5.12140000000e+001, +2.62390901382e-001, +2.72225233922e+000, +3.87277747547e-005, +2.62094794453e-001
+5.15340000000e+001, +2.64479626576e-001, +2.32877140525e+000, +3.31896862590e-005, +2.64261197276e-001
+5.18560000000e+001, +2.64031561360e-001, +3.08673619303e+000, +4.36358803607e-005, +2.63648494511e-001
+5.21800000000e+001, +2.63118481421e-001, +3.01845037502e+000, +4.22598461059e-005, +2.62753438671e-001
+5.25060000000e+001, +2.61857036870e-001, +2.78143670415e+000, +3.85169068163e-005, +2.61548546182e-001
+5.28340000000e+001, +2.59556973963e-001, +3.63052550950e+000, +4.95102982522e-005, +2.59036077856e-001
+5.31640000000e+001, +2.61981897962e-001, +3.70009581137e+000, +5.06130135404e-005, +2.61435799409e-001
+5.34960000000e+001, +2.61170531178e-001, +3.15177373546e+000, +4.27205016987e-005, +2.60775483549e-001
+5.38300000000e+001, +2.63567627797e-001, +2.78313832381e+000, +3.78380875159e-005, +2.63256741919e-001
+5.41660000000e+001, +2.63468059637e-001, +3.95867640133e+000, +5.34445127980e-005, +2.62839451578e-001
+5.45050000000e+001, +2.67925599510e-001, +3.74638022314e+000, +5.11184538504e-005, +2.67353056764e-001
+5.48450000000e+001, +2.62509447312e-001, +3.13394035592e+000, +4.16465994338e-005, +2.62116854042e-001
+5.51880000000e+001, +2.63493188494e-001, +3.56217495249e+000, +4.72125725193e-005, +2.62984110026e-001
+5.55330000000e+001, +2.61798177158e-001, +3.97634064473e+000, +5.20292884225e-005, +2.61167968733e-001
+5.58790000000e+001, +2.67169034663e-001, +3.79898334655e+000, +5.04178267697e-005, +2.66581969207e-001
+5.62290000000e+001, +2.66373293217e-001, +3.62332380348e+000, +4.76480858780e-005, +2.65840835685e-001
+5.65800000000e+001, +2.62028551152e-001, +4.00762037570e+000, +5.15128479775e-005, +2.61387829449e-001
+5.69330000000e+001, +2.62033187820e-001, +3.57216992800e+000, +4.56394551397e-005, +2.61524086083e-001
+5.72890000000e+001, +2.65927482214e-001, +3.41180972718e+000, +4.39660644873e-005, +2.65456147710e-001
+5.76470000000e+001, +2.63304354658e-001, +4.16314876437e+000, +5.27738215937e-005, +2.62609593454e-001
+5.80070000000e+001, +2.63203176725e-001, +3.69271616366e+000, +4.65107608110e-005, +2.62656717975e-001
+5.83690000000e+001, +2.61296292253e-001, +3.82335850434e+000, +4.75084821180e-005, +2.60714742509e-001
+5.87340000000e+001, +2.62405536053e-001, +4.11487692520e+000, +5.10228087187e-005, +2.61729103101e-001
+5.91010000000e+001, +2.63661051741e-001, +4.05610475599e+000, +5.02221156091e-005, +2.63000650831e-001
+5.94700000000e+001, +2.61531353872e-001, +4.01424674588e+000, +4.89972863656e-005, +2.60889732278e-001
+5.98410000000e+001, +2.62443642825e-001, +3.69414206047e+000, +4.49725351521e-005, +2.61898340274e-001
+6.02150000000e+001, +2.62783264930e-001, +4.17417643331e+000, +5.05565082579e-005, +2.62086202058e-001
+6.05910000000e+001, +2.64594170457e-001, +3.95878015627e+000, +4.79827826797e-005, +2.63962842533e-001
+6.09700000000e+001, +2.62815533745e-001, +4.27812174795e+000, +5.11778282613e-005, +2.62083248529e-001
+6.13510000000e+001, +2.62718131667e-001, +4.63383083932e+000, +5.50595336995e-005, +2.61859398172e-001
+6.17340000000e+001, +2.62421928213e-001, +3.92571697105e+000, +4.63182704548e-005, +2.61806194511e-001
+6.21190000000e+001, +2.59377934139e-001, +4.76946052372e+000, +5.52552628313e-005, +2.58479791144e-001
+6.25070000000e+001, +2.64794936631e-001, +4.17997620428e+000, +4.91436056602e-005, +2.64090585195e-001
+6.28980000000e+001, +2.62531801166e-001, +4.62827051670e+000, +5.36029764178e-005, +2.61675733762e-001
+6.32910000000e+001, +2.66433109432e-001, +3.85114827878e+000, +4.49994194199e-005, +2.65831478856e-001
+6.36860000000e+001, +2.63898456792e-001, +4.32138661185e+000, +4.96937385693e-005, +2.63148213797e-001
+6.40840000000e+001, +2.62162990131e-001, +4.56031213699e+000, +5.17672628102e-005, +2.61333032392e-001
+6.44840000000e+001, +2.62556284457e-001, +4.71815005568e+000, +5.33026444316e-005, +2.61666581106e-001
+6.48870000000e+001, +2.64545548655e-001, +4.96218351167e+000, +5.61267675052e-005, +2.63554033481e-001
+6.52920000000e+001, +2.62222577225e-001, +4.85390811759e+000, +5.40853386106e-005, +2.61282165216e-001
+6.57000000000e+001, +2.62913329754e-001, +5.53888034006e+000, +6.14738004959e-005, +2.61685768810e-001
+6.61110000000e+001, +2.62420568516e-001, +4.35510785234e+000, +4.79735964275e-005, +2.61662844016e-001
+6.65240000000e+001, +2.61641550271e-001, +4.82620306103e+000, +5.26644748742e-005, +2.60713896669e-001
+6.69390000000e+001, +2.62346079876e-001, +4.26257771170e+000, +4.63622467669e-005, +2.61620402441e-001
+6.73570000000e+001, +2.61787676870e-001, +4.51962906173e+000, +4.87434502177e-005, +2.60973620808e-001
+6.77780000000e+001, +2.62286454708e-001, +5.33008424522e+000, +5.72126546167e-005, +2.61152343811e-001
+6.82010000000e+001, +2.63024442902e-001, +5.05083455916e+000, +5.40385111034e-005, +2.62003113410e-001
+6.86270000000e+001, +2.63826079347e-001, +4.81505898135e+000, +5.13582833731e-005, +2.62894992759e-001
+6.90560000000e+001, +2.63613297920e-001, +5.10607269615e+000, +5.40723664574e-005, +2.62567184936e-001
+6.94870000000e+001, +2.63213158837e-001, +4.86448824702e+000, +5.11230572861e-005, +2.62265077138e-001
+6.99210000000e+001, +2.65072120896e-001, +5.49305154268e+000, +5.77566632719e-005, +2.63854860571e-001
+7.03580000000e+001, +2.63065669382e-001, +4.79926102469e+000, +4.97868431973e-005, +2.62143344942e-001
+7.07980000000e+001, +2.61650446446e-001, +5.30503184229e+000, +5.43832648071e-005, +2.60529688255e-001
+7.12400000000e+001, +2.62326543171e-001, +5.61479539364e+000, +5.73395689305e-005, +2.61067944522e-001
+7.16850000000e+001, +2.62951260368e-001, +4.74921142527e+000, +4.83357589705e-005, +2.62048454584e-001
+7.21330000000e+001, +2.63939857071e-001, +5.53962671778e+000, +5.62175798829e-005, +2.62707171309e-001
+7.25830000000e+001, +2.64618684697e-001, +5.47798910098e+000, +5.53914074729e-005, +2.63410156683e-001
+7.30370000000e+001, +2.62534412386e-001, +5.12187447958e+000, +5.10729759839e-005, +2.61486126813e-001
+7.34930000000e+001, +2.64172976031e-001, +5.02588874189e+000, +5.01182263423e-005, +2.63157287899e-001
+7.39520000000e+001, +2.63122332440e-001, +5.64021448771e+000, +5.56543682548e-005, +2.61848468775e-001
+7.44140000000e+001, +2.64953984972e-001, +5.09378682458e+000, +5.03131864985e-005, +2.63907602010e-001
+7.48790000000e+001, +2.62866387701e-001, +5.33124263074e+000, +5.19127588265e-005, +2.61729275469e-001
+7.53460000000e+001, +2.63646559350e-001, +5.42391814169e+000, +5.26409457504e-005, +2.62466106218e-001
+7.58170000000e+001, +2.62951863847e-001, +5.56565167313e+000, +5.35352661103e-005, +2.61712235463e-001
+7.62910000000e+001, +2.64792783404e-001, +5.49656947553e+000, +5.29121860874e-005, +2.63575249040e-001
+7.67670000000e+001, +2.63784170352e-001, +6.09444623261e+000, +5.80612863131e-005, +2.62293325477e-001
+7.72470000000e+001, +2.63707396251e-001, +5.98385054491e+000, +5.66407693605e-005, +2.62270538608e-001
+7.77290000000e+001, +2.63618198496e-001, +5.54813871331e+000, +5.21865032389e-005, +2.62383231451e-001
+7.82150000000e+001, +2.65218437363e-001, +6.13435549709e+000, +5.76700165467e-005, +2.63699809239e-001
+7.87030000000e+001, +2.63086769044e-001, +5.69804352939e+000, +5.28220032437e-005, +2.61786847015e-001
+7.91950000000e+001, +2.64186895982e-001, +5.34689213506e+000, +4.94745537138e-005, +2.63037357132e-001
+7.96900000000e+001, +2.62096066805e-001, +6.39028169266e+000, +5.82603945300e-005, +2.60467614623e-001
+8.01870000000e+001, +2.63382029927e-001, +5.65137785540e+000, +5.14789393485e-005, +2.62101860526e-001
+8.06880000000e+001, +2.62890822754e-001, +6.00128373495e+000, +5.42142859381e-005, +2.61450063563e-001
+8.11920000000e+001, +2.64447965558e-001, +6.65765249245e+000, +6.00990860572e-005, +2.62664689792e-001
+8.17000000000e+001, +2.65631186263e-001, +6.35166416258e+000, +5.72469208732e-005, +2.64000636556e-001
+8.22100000000e+001, +2.64499360703e-001, +5.76005047823e+000, +5.13915807841e-005, +2.63163884535e-001
+8.27230000000e+001, +2.65592073455e-001, +6.16084868196e+000, +5.48390169613e-005, +2.64058154382e-001
+8.32400000000e+001, +2.61086428742e-001, +6.08752428521e+000, +5.29386711877e-005, +2.59614177708e-001
+8.37600000000e+001, +2.64250049713e-001, +6.81584051781e+000, +5.95896103780e-005, +2.62382524614e-001
+8.42830000000e+001, +2.64182241176e-001, +5.70644111406e+000, +4.96030345635e-005, +2.62873059208e-001
+8.48100000000e+001, +2.63303317885e-001, +6.40685496559e+000, +5.51373923101e-005, +2.61658876948e-001
+8.53400000000e+001, +2.63070472488e-001, +6.45965770134e+000, +5.51958010302e-005, +2.61400321304e-001
+8.58730000000e+001, +2.64087188730e-001, +6.73337549339e+000, +5.73879760042e-005, +2.62265652339e-001
+8.64090000000e+001, +2.63797731130e-001, +6.62559452910e+000, +5.60616767782e-005, +2.62035911305e-001
+8.69490000000e+001, +2.64715982640e-001, +6.60218223312e+000, +5.57107577484e-005, +2.62960488754e-001
+8.74920000000e+001, +2.64142727721e-001, +6.66046261090e+000, +5.57305895135e-005, +2.62360008007e-001
+8.80380000000e+001, +2.65392546829e-001, +6.38190530711e+000, +5.33295614830e-005, +2.63747928544e-001
+8.85880000000e+001, +2.62994009489e-001, +6.08185606010e+000, +5.00597552041e-005, +2.61513759562e-001
+8.91420000000e+001, +2.64430822360e-001, +6.69636036241e+000, +5.50524771773e-005, +2.62626890861e-001
+8.96990000000e+001, +2.62651338297e-001, +6.30290406194e+000, +5.11627558412e-005, +2.61063713981e-001
+9.02590000000e+001, +2.66088294641e-001, +6.31486135804e+000, +5.16079917468e-005, +2.64473793050e-001
+9.08230000000e+001, +2.64680075107e-001, +6.66111179280e+000, +5.38010641654e-005, +2.62893380946e-001
+9.13900000000e+001, +2.64278772764e-001, +6.83222366932e+000, +5.47511772564e-005, +2.62402065666e-001
+9.19610000000e+001, +2.63384968196e-001, +6.54331304486e+000, +5.19443196829e-005, +2.61669277255e-001
+9.25350000000e+001, +2.64695622842e-001, +7.21110672371e+000, +5.71469425953e-005, +2.62601982894e-001
+9.31130000000e+001, +2.63105127579e-001, +6.91330734986e+000, +5.41312482384e-005, +2.61192198733e-001
+9.36950000000e+001, +2.64745778262e-001, +6.74059252543e+000, +5.27844416822e-005, +2.62915787191e-001
+9.42800000000e+001, +2.62635037896e-001, +6.66099846532e+000, +5.14270005274e-005, +2.60862208793e-001
