!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 21:05:58 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+9.48690000000e+001, +3.17142190251e-001, +9.37692186242e+000, +8.66856222131e-005, +3.12904494301e-001
+9.54620000000e+001, +3.18971339697e-001, +9.75662246269e+000, +9.01191785333e-005, +3.14357890841e-001
+9.60580000000e+001, +3.18517232227e-001, +9.97999548626e+000, +9.14595226506e-005, +3.13697531813e-001
+9.66580000000e+001, +3.15877042268e-001, +9.92294568902e+000, +8.96282983109e-005, +3.11151645972e-001
+9.72620000000e+001, +3.19656830393e-001, +1.00537436854e+001, +9.13135340883e-005, +3.14748319816e-001
+9.78690000000e+001, +3.18050781836e-001, +9.86974880678e+000, +8.86553516264e-005, +3.13343618965e-001
+9.84810000000e+001, +3.17299098087e-001, +9.69536716155e+000, +8.63581960255e-005, +3.12767143508e-001
+9.90960000000e+001, +3.18883011338e-001, +1.01133278285e+001, +8.99309835313e-005, +3.13928322065e-001
+9.97150000000e+001, +3.18178325749e-001, +1.02835182185e+001, +9.06598755438e-005, +3.13067246485e-001
+1.00338000000e+002, +3.18328726274e-001, +9.84991203168e+000, +8.63771609725e-005, +3.13636322142e-001
+1.00964000000e+002, +3.19204032639e-001, +1.05762761990e+001, +9.23555405582e-005, +3.13781213064e-001
+1.01595000000e+002, +3.18559180591e-001, +1.05775738308e+001, +9.16076197961e-005, +3.13145991830e-001
+1.02230000000e+002, +3.19068566336e-001, +1.07053323932e+001, +9.22727509229e-005, +3.13515341526e-001
+1.02868000000e+002, +3.21473747079e-001, +1.09619866500e+001, +9.45799824741e-005, +3.15607996017e-001
+1.03511000000e+002, +3.18432999906e-001, +1.07993690896e+001, +9.17387687624e-005, +3.12793333037e-001
+1.04157000000e+002, +3.20106369637e-001, +1.07974806929e+001, +9.16330515850e-005, +3.14439042886e-001
+1.04808000000e+002, +3.18444579500e-001, +1.10162954986e+001, +9.24045519291e-005, +3.12576561664e-001
+1.05463000000e+002, +3.17876069962e-001, +1.04917105071e+001, +8.73517749488e-005, +3.12561583523e-001
+1.06122000000e+002, +3.20053001784e-001, +1.10470827070e+001, +9.19744990853e-005, +3.14122437288e-001
+1.06784000000e+002, +3.19471355598e-001, +1.08441971869e+001, +8.95828057699e-005, +3.13766368739e-001
+1.07451000000e+002, +3.19704094313e-001, +1.10449637603e+001, +9.07207043929e-005, +3.13782260403e-001
+1.08123000000e+002, +3.19296350725e-001, +1.10803722085e+001, +9.03269367318e-005, +3.13344206508e-001
+1.08798000000e+002, +3.17493445237e-001, +1.13248421187e+001, +9.12036024882e-005, +3.11311723617e-001
+1.09478000000e+002, +3.19598519848e-001, +1.12583483764e+001, +9.07092901931e-005, +3.13448435684e-001
+1.10161000000e+002, +3.17693825925e-001, +1.16461044710e+001, +9.26540526191e-005, +3.11153504475e-001
+1.10850000000e+002, +3.17800984127e-001, +1.13547226869e+001, +8.98353111454e-005, +3.11580686092e-001
+1.11542000000e+002, +3.20196170286e-001, +1.14492195202e+001, +9.06894886273e-005, +3.13824592089e-001
+1.12239000000e+002, +3.19879448330e-001, +1.14957872752e+001, +9.03984555797e-005, +3.13462462092e-001
+1.12940000000e+002, +3.20097930999e-001, +1.16256852842e+001, +9.09006492424e-005, +3.13531124950e-001
+1.13645000000e+002, +3.18861913807e-001, +1.13745480627e+001, +8.80699009273e-005, +3.12599109098e-001
+1.14355000000e+002, +3.19771304407e-001, +1.15315318437e+001, +8.89678053724e-005, +3.13316668562e-001
+1.15070000000e+002, +3.19791461889e-001, +1.16065986253e+001, +8.89882898495e-005, +3.13252393391e-001
+1.15788000000e+002, +3.20255149797e-001, +1.17447328836e+001, +8.96040289401e-005, +3.13550348456e-001
+1.16512000000e+002, +3.21273230501e-001, +1.16733527720e+001, +8.87949520719e-005, +3.14628341868e-001
+1.17239000000e+002, +3.21842534516e-001, +1.22649813099e+001, +9.28140717591e-005, +3.14496669932e-001
+1.17972000000e+002, +3.20799755888e-001, +1.21252715754e+001, +9.09070412534e-005, +3.13642932995e-001
+1.18709000000e+002, +3.19510837771e-001, +1.21839871557e+001, +9.04088147062e-005, +3.12313829473e-001
+1.19450000000e+002, +3.19831120325e-001, +1.22867413439e+001, +9.06849182642e-005, +3.12505338953e-001
+1.20196000000e+002, +3.21938905890e-001, +1.26850387737e+001, +9.36093073852e-005, +3.14080994519e-001
+1.20947000000e+002, +3.23807327484e-001, +1.22351441638e+001, +9.03009731758e-005, +3.16452396256e-001
+1.21703000000e+002, +3.20914893552e-001, +1.26573998734e+001, +9.19586037234e-005, +3.13115934023e-001
+1.22463000000e+002, +3.21826987320e-001, +1.27331008656e+001, +9.21867499539e-005, +3.13912415878e-001
+1.23228000000e+002, +3.21313864968e-001, +1.31295175587e+001, +9.42668007760e-005, +3.12914422401e-001
+1.23998000000e+002, +3.20571609754e-001, +1.29142323427e+001, +9.19587289045e-005, +3.12462978015e-001
+1.24772000000e+002, +3.20240921903e-001, +1.29369523907e+001, +9.14518852282e-005, +3.12112249256e-001
+1.25551000000e+002, +3.23230508300e-001, +1.29154696308e+001, +9.15831655717e-005, +3.15053061538e-001
+1.26336000000e+002, +3.22328591908e-001, +1.32312658766e+001, +9.29402187307e-005, +3.13772104995e-001
+1.27125000000e+002, +3.17296500790e-001, +1.30930299678e+001, +8.99882036962e-005, +3.09047912526e-001
+1.27919000000e+002, +3.21944301027e-001, +1.32295800735e+001, +9.16691738693e-005, +3.13400183395e-001
+1.28718000000e+002, +3.21448490580e-001, +1.37705613933e+001, +9.46089161712e-005, +3.12209003510e-001
+1.29522000000e+002, +3.20379841223e-001, +1.36771681300e+001, +9.30856804491e-005, +3.11294964881e-001
+1.30331000000e+002, +3.21008652510e-001, +1.33023018461e+001, +9.01954617985e-005, +3.12395871523e-001
+1.31145000000e+002, +3.23613902202e-001, +1.36467887604e+001, +9.26593664526e-005, +3.14477846564e-001
+1.31964000000e+002, +3.23211124382e-001, +1.35319603553e+001, +9.12103331493e-005, +3.14238638177e-001
+1.32789000000e+002, +3.23198318727e-001, +1.37751083868e+001, +9.22375075256e-005, +3.13902429500e-001
+1.33618000000e+002, +3.22608568002e-001, +1.38024842554e+001, +9.16762883058e-005, +3.13292902526e-001
+1.34453000000e+002, +3.22122936837e-001, +1.35133182549e+001, +8.90998171014e-005, +3.13205166384e-001
+1.35293000000e+002, +3.22144943318e-001, +1.41765627206e+001, +9.28119871865e-005, +3.12334216756e-001
+1.36138000000e+002, +3.23470283071e-001, +1.40193685993e+001, +9.16091251689e-005, +3.13835361686e-001
+1.36988000000e+002, +3.22666861453e-001, +1.44430101632e+001, +9.35013437727e-005, +3.12469363938e-001
+1.37844000000e+002, +3.21444382799e-001, +1.40355435273e+001, +9.00103441851e-005, +3.11847809564e-001
+1.38705000000e+002, +3.24112811789e-001, +1.38422528471e+001, +8.89765076471e-005, +3.14699962853e-001
+1.39571000000e+002, +3.24685300242e-001, +1.45095209266e+001, +9.27611588186e-005, +3.14329794090e-001
+1.40443000000e+002, +3.22362353980e-001, +1.40879360044e+001, +8.89209685547e-005, +3.12666754459e-001
+1.41320000000e+002, +3.21921993780e-001, +1.44861343191e+001, +9.06901664761e-005, +3.11687515566e-001
+1.42203000000e+002, +3.23088669556e-001, +1.43964970379e+001, +8.99058186547e-005, +3.12943156687e-001
+1.43091000000e+002, +3.23926472864e-001, +1.49132507030e+001, +9.27233305722e-005, +3.13015523629e-001
+1.43985000000e+002, +3.23556103125e-001, +1.46695289408e+001, +9.05713367384e-005, +3.13009005576e-001
+1.44885000000e+002, +3.24893977238e-001, +1.48158205833e+001, +9.12621466118e-005, +3.14092167962e-001
+1.45790000000e+002, +3.25487426890e-001, +1.54284330595e+001, +9.45288995493e-005, +3.13758000263e-001
+1.46700000000e+002, +3.25710429526e-001, +1.50207946877e+001, +9.15810749031e-005, +3.14581499543e-001
+1.47617000000e+002, +3.24144059922e-001, +1.52747523678e+001, +9.20696962047e-005, +3.12693217724e-001
+1.48539000000e+002, +3.25030653568e-001, +1.53695177807e+001, +9.23040099921e-005, +3.13406435277e-001
+1.49467000000e+002, +3.25840905994e-001, +1.50885000557e+001, +9.03176178668e-005, +3.14607507454e-001
+1.50400000000e+002, +3.26698911145e-001, +1.56734605177e+001, +9.33968401867e-005, +3.14551260839e-001
+1.51340000000e+002, +3.25623448861e-001, +1.56572329839e+001, +9.24178074657e-005, +3.13540689731e-001
+1.52285000000e+002, +3.24380080279e-001, +1.56123600982e+001, +9.12379264541e-005, +3.12411925348e-001
+1.53236000000e+002, +3.25707749085e-001, +1.53380007270e+001, +8.94816496663e-005, +3.14106754232e-001
+1.54194000000e+002, +3.26471657149e-001, +1.59563299622e+001, +9.26360806816e-005, +3.13893195090e-001
+1.55157000000e+002, +3.26072632299e-001, +1.58290628835e+001, +9.12340572893e-005, +3.13707879009e-001
+1.56126000000e+002, +3.26117580141e-001, +1.63230196188e+001, +9.34342839801e-005, +3.12972579986e-001
+1.57101000000e+002, +3.25881914681e-001, +1.64818002479e+001, +9.36649826553e-005, +3.12491395104e-001
+1.58082000000e+002, +3.25366616088e-001, +1.61286116231e+001, +9.09984902874e-005, +3.12560365869e-001
+1.59070000000e+002, +3.27277930424e-001, +1.62294959374e+001, +9.15182574225e-005, +3.14235883123e-001
+1.60064000000e+002, +3.27141584159e-001, +1.62377185507e+001, +9.09568579900e-005, +3.14091845571e-001
+1.61063000000e+002, +3.24801100935e-001, +1.62626399930e+001, +8.98800188826e-005, +3.11805191143e-001
+1.62069000000e+002, +3.24602365085e-001, +1.71680486743e+001, +9.40918167290e-005, +3.10139095449e-001
+1.63082000000e+002, +3.27097477913e-001, +1.69738483488e+001, +9.31918085768e-005, +3.12848491686e-001
+1.64101000000e+002, +3.28003258983e-001, +1.68975512556e+001, +9.24643402246e-005, +3.13842048708e-001
+1.65126000000e+002, +3.26598877461e-001, +1.68845756846e+001, +9.14287265896e-005, +3.12519790311e-001
+1.66157000000e+002, +3.26533861024e-001, +1.72747487067e+001, +9.28793114649e-005, +3.11804494983e-001
+1.67195000000e+002, +3.27728886355e-001, +1.74082863279e+001, +9.33345368484e-005, +3.12717943163e-001
+1.68239000000e+002, +3.26808328328e-001, +1.69880862424e+001, +9.03288384314e-005, +3.12548219931e-001
+1.69290000000e+002, +3.26506222742e-001, +1.72438488135e+001, +9.09946152670e-005, +3.11830347643e-001
+1.70348000000e+002, +3.28959615327e-001, +1.75214283015e+001, +9.25299416790e-005, +3.13697343757e-001
+1.71412000000e+002, +3.28117211468e-001, +1.74814993795e+001, +9.15176195146e-005, +3.12962789267e-001
+1.72483000000e+002, +3.26512841048e-001, +1.78902276976e+001, +9.25523111462e-005, +3.10724904401e-001
+1.73560000000e+002, +3.30566902719e-001, +1.75398012376e+001, +9.13539517012e-005, +3.15198130600e-001
+1.74644000000e+002, +3.32158514796e-001, +1.75459352943e+001, +9.12549458992e-005, +3.16705026494e-001
+1.75735000000e+002, +3.30765539929e-001, +1.78881218358e+001, +9.20122899527e-005, +3.14775706094e-001
+1.76833000000e+002, +3.30151278525e-001, +1.78856595096e+001, +9.12589958845e-005, +3.14195497085e-001
+1.77937000000e+002, +3.29021677408e-001, +1.80087691070e+001, +9.09840490028e-005, +3.12902645560e-001
+1.79049000000e+002, +3.28333959637e-001, +1.81190719564e+001, +9.07641580234e-005, +3.12052622122e-001
+1.80167000000e+002, +3.27901900147e-001, +1.88256110308e+001, +9.34701041024e-005, +3.10360825316e-001
+1.81293000000e+002, +3.29207517280e-001, +1.84746694564e+001, +9.15821909144e-005, +3.12241427100e-001
+1.82425000000e+002, +3.33230541102e-001, +1.83734210556e+001, +9.16387060732e-005, +3.16243226545e-001
+1.83565000000e+002, +3.30318653766e-001, +1.86032015318e+001, +9.13630810493e-005, +3.13059697659e-001
+1.84711000000e+002, +3.30873682976e-001, +1.90480229486e+001, +9.30437559476e-005, +3.12756815490e-001
+1.85865000000e+002, +3.31159910047e-001, +1.92533522864e+001, +9.35060372164e-005, +3.12638046565e-001
+1.87026000000e+002, +3.32769739089e-001, +1.91061007580e+001, +9.26899275607e-005, +3.14438806935e-001
+1.88194000000e+002, +3.29652642566e-001, +1.89338683739e+001, +9.04595267372e-005, +3.11816364788e-001
+1.89370000000e+002, +3.32609069887e-001, +1.89505546075e+001, +9.07809998405e-005, +3.14581386850e-001
+1.90553000000e+002, +3.30086416132e-001, +1.95430697483e+001, +9.22248703959e-005, +3.11070236460e-001
+1.91743000000e+002, +3.32091174900e-001, +1.96205133797e+001, +9.25601804572e-005, +3.12809061990e-001
+1.92941000000e+002, +3.32340407211e-001, +1.98525517210e+001, +9.30995110302e-005, +3.12589311334e-001
+1.94146000000e+002, +3.35422883009e-001, +1.94693435505e+001, +9.16479747043e-005, +3.16243389648e-001
+1.95359000000e+002, +3.33130388659e-001, +2.01515826880e+001, +9.34967472335e-005, +3.12737638339e-001
+1.96579000000e+002, +3.35687944261e-001, +1.98151083550e+001, +9.21298851140e-005, +3.15812335831e-001
+1.97807000000e+002, +3.34545407428e-001, +2.01794820105e+001, +9.28549212801e-005, +3.14009878253e-001
+1.99042000000e+002, +3.32900193273e-001, +2.01891548930e+001, +9.18671566126e-005, +3.12446261095e-001
+2.00286000000e+002, +3.33990043958e-001, +2.04548590655e+001, +9.27496115708e-005, +3.12931240976e-001
+2.01537000000e+002, +3.35647846606e-001, +2.02790605865e+001, +9.18689656184e-005, +3.14842937594e-001
+2.02796000000e+002, +3.36831533257e-001, +2.03279191841e+001, +9.18320089898e-005, +3.15853587181e-001
+2.04063000000e+002, +3.36625695746e-001, +2.07648295447e+001, +9.30807491636e-005, +3.14759661740e-001
+2.05337000000e+002, +3.35296871930e-001, +2.10602598831e+001, +9.33898378703e-005, +3.12900047680e-001
+2.06620000000e+002, +3.36205200548e-001, +2.09948434975e+001, +9.27853751533e-005, +3.13885436665e-001
+2.07910000000e+002, +3.36745662238e-001, +2.11723112481e+001, +9.31029002885e-005, +3.14014808415e-001
+2.09209000000e+002, +3.35600341200e-001, +2.11748409438e+001, +9.22206357214e-005, +3.12941446406e-001
+2.10516000000e+002, +3.38043862685e-001, +2.11445687714e+001, +9.21894471385e-005, +3.15284458327e-001
+2.11831000000e+002, +3.35119975731e-001, +2.14148440924e+001, +9.19314608084e-005, +3.11983712500e-001
+2.13154000000e+002, +3.36763607707e-001, +2.15546133156e+001, +9.23797255088e-005, +3.13212988727e-001
+2.14486000000e+002, +3.37121622809e-001, +2.17413642403e+001, +9.26614767741e-005, +3.13140608876e-001
+2.15825000000e+002, +3.35899887479e-001, +2.13255013682e+001, +9.00805003892e-005, +3.12900640266e-001
+2.17174000000e+002, +3.38889957084e-001, +2.21918336640e+001, +9.38054617027e-005, +3.13786489955e-001
+2.18530000000e+002, +3.39202413361e-001, +2.18914072637e+001, +9.21086782585e-005, +3.14743267139e-001
+2.19895000000e+002, +3.35925147585e-001, +2.21695838076e+001, +9.17467638383e-005, +3.11090549416e-001
+2.21269000000e+002, +3.39990860921e-001, +2.26387205063e+001, +9.41317882606e-005, +3.13794666884e-001
+2.22651000000e+002, +3.38340833645e-001, +2.23567616259e+001, +9.19939089776e-005, +3.12908885214e-001
+2.24042000000e+002, +3.38707438346e-001, +2.23989252266e+001, +9.16855402011e-005, +3.13153039787e-001
+2.25441000000e+002, +3.40806988791e-001, +2.26588214674e+001, +9.26894660635e-005, +3.14501870280e-001
+2.26849000000e+002, +3.40436465923e-001, +2.27581141216e+001, +9.23958488756e-005, +3.13932192417e-001
+2.28266000000e+002, +3.41456767781e-001, +2.25650912858e+001, +9.13573537456e-005, +3.15316267021e-001
+2.29692000000e+002, +3.41002304712e-001, +2.33255258776e+001, +9.35571565945e-005, +3.13132210383e-001
+2.31127000000e+002, +3.40442621167e-001, +2.26959731907e+001, +9.04527925905e-005, +3.14080517973e-001
+2.32571000000e+002, +3.42104033302e-001, +2.34102444336e+001, +9.30153070376e-005, +3.13943261310e-001
+2.34024000000e+002, +3.40673525610e-001, +2.32799621620e+001, +9.15675782821e-005, +3.12937473950e-001
+2.35485000000e+002, +3.39830073659e-001, +2.33237087187e+001, +9.09352333712e-005, +3.12060053074e-001
+2.36956000000e+002, +3.41573484240e-001, +2.34013800336e+001, +9.11198515607e-005, +3.13477377673e-001
+2.38437000000e+002, +3.40942119825e-001, +2.37739066427e+001, +9.17425306823e-005, +3.12010914900e-001
+2.39926000000e+002, +3.43125227780e-001, +2.37015592892e+001, +9.14938752782e-005, +3.14183182380e-001
+2.41425000000e+002, +3.42424253778e-001, +2.37720729814e+001, +9.09943510913e-005, +3.13371697561e-001
+2.42933000000e+002, +3.45152014336e-001, +2.45049181639e+001, +9.37891891855e-005, +3.14062678249e-001
+2.44450000000e+002, +3.42843102923e-001, +2.45082912772e+001, +9.25955986938e-005, +3.11953368265e-001
+2.45977000000e+002, +3.44897947763e-001, +2.43586511030e+001, +9.20416724083e-005, +3.14195667225e-001
+2.47514000000e+002, +3.44393511513e-001, +2.44991206877e+001, +9.18306496549e-005, +3.13386949189e-001
+2.49060000000e+002, +3.46022839575e-001, +2.44867704276e+001, +9.16490070527e-005, +3.14900507011e-001
+2.50615000000e+002, +3.47687732939e-001, +2.47847787458e+001, +9.25624863569e-005, +3.15661825947e-001
+2.52181000000e+002, +3.46958977149e-001, +2.51041857003e+001, +9.29017071666e-005, +3.14184471295e-001
+2.53756000000e+002, +3.48606684244e-001, +2.49586088140e+001, +9.22601866913e-005, +3.16051301353e-001
+2.55341000000e+002, +3.47645214870e-001, +2.47303003350e+001, +9.06510796762e-005, +3.15761652020e-001
+2.56936000000e+002, +3.47905197428e-001, +2.51249955821e+001, +9.15019594118e-005, +3.14987678767e-001
+2.58541000000e+002, +3.48964257428e-001, +2.57563031833e+001, +9.33481581736e-005, +3.14294811991e-001
+2.60156000000e+002, +3.48577080825e-001, +2.56460319952e+001, +9.22959301932e-005, +3.14237042276e-001
+2.61781000000e+002, +3.46868091106e-001, +2.62182138222e+001, +9.31672515405e-005, +3.11181598976e-001
+2.63416000000e+002, +3.48108370952e-001, +2.60186365275e+001, +9.22622243475e-005, +3.12828078498e-001
+2.65062000000e+002, +3.49757158917e-001, +2.60899446750e+001, +9.23583763807e-005, +3.14118572978e-001
+2.66718000000e+002, +3.50726967604e-001, +2.61303972983e+001, +9.21721253449e-005, +3.14880583697e-001
+2.68384000000e+002, +3.49682994730e-001, +2.64489845823e+001, +9.23610825048e-005, +3.13082128699e-001
+2.70060000000e+002, +3.50405674260e-001, +2.62812271039e+001, +9.14358439932e-005, +3.14184784251e-001
+2.71747000000e+002, +3.51163250640e-001, +2.66422001949e+001, +9.22246520871e-005, +3.13878213430e-001
+2.73444000000e+002, +3.53348477331e-001, +2.71078729492e+001, +9.37136278080e-005, +3.14533217868e-001
+2.75152000000e+002, +3.53352542350e-001, +2.66986426123e+001, +9.18311457203e-005, +3.15678812595e-001
+2.76871000000e+002, +3.52579442471e-001, +2.70062337688e+001, +9.20320586981e-005, +3.14133166343e-001
+2.78601000000e+002, +3.51897980637e-001, +2.73249460578e+001, +9.22786785601e-005, +3.12632308947e-001
+2.80341000000e+002, +3.51379964112e-001, +2.74128065749e+001, +9.18425934449e-005, +3.11924386578e-001
+2.82092000000e+002, +3.53551613327e-001, +2.78618544561e+001, +9.32215619381e-005, +3.12566837512e-001
+2.83854000000e+002, +3.54701257436e-001, +2.76627893184e+001, +9.23327117495e-005, +3.14157247317e-001
+2.85627000000e+002, +3.52614101591e-001, +2.76708414279e+001, +9.12440839646e-005, +3.12285653340e-001
+2.87411000000e+002, +3.55891870127e-001, +2.78994374016e+001, +9.22162539636e-005, +3.14526638045e-001
+2.89207000000e+002, +3.55346177432e-001, +2.82059721570e+001, +9.24263630045e-005, +3.13150308300e-001
+2.91013000000e+002, +3.55963240432e-001, +2.83616114596e+001, +9.24779635169e-005, +3.13235921409e-001
+2.92831000000e+002, +3.58345293160e-001, +2.83737863727e+001, +9.25552495395e-005, +3.15295870379e-001
+2.94660000000e+002, +3.56895315793e-001, +2.86953242124e+001, +9.25589585244e-005, +3.13063342786e-001
+2.96501000000e+002, +3.58197341879e-001, +2.86960375959e+001, +9.23219290963e-005, +3.14203319553e-001
+2.98353000000e+002, +3.57347914851e-001, +2.87134095547e+001, +9.15819705162e-005, +3.13406181013e-001
+3.00217000000e+002, +3.59122205556e-001, +2.87965046774e+001, +9.17073089803e-005, +3.14711741456e-001
+3.02092000000e+002, +3.58123061712e-001, +2.90728931699e+001, +9.16810768384e-005, +3.13000348168e-001
+3.03979000000e+002, +3.60539705299e-001, +2.89571295337e+001, +9.13932519524e-005, +3.15465828771e-001
+3.05878000000e+002, +3.61524974554e-001, +2.94042978602e+001, +9.23558388002e-005, +3.14952237367e-001
+3.07788000000e+002, +3.60484639237e-001, +2.97334918594e+001, +9.24501055759e-005, +3.13023862140e-001
+3.09711000000e+002, +3.61815084358e-001, +2.96185597276e+001, +9.18911226695e-005, +3.14538473707e-001
+3.11646000000e+002, +3.62540637458e-001, +2.98356786987e+001, +9.21129681957e-005, +3.14487983813e-001
+3.13592000000e+002, +3.61773883838e-001, +3.02003643703e+001, +9.23596590768e-005, +3.12670894508e-001
+3.15551000000e+002, +3.62109707470e-001, +3.01055913518e+001, +9.16102520461e-005, +3.13262004252e-001
+3.17522000000e+002, +3.61838386357e-001, +3.03554740266e+001, +9.16567965343e-005, +3.12232753478e-001
+3.19506000000e+002, +3.67837777903e-001, +3.04168782233e+001, +9.27673017883e-005, +3.17210264990e-001
+3.21501000000e+002, +3.63809795754e-001, +3.08636944121e+001, +9.23905144067e-005, +3.12290741476e-001
+3.23510000000e+002, +3.66319326925e-001, +3.13913942713e+001, +9.38709307963e-005, +3.12700816259e-001
+3.25530000000e+002, +3.66825063893e-001, +3.10007548612e+001, +9.23712825662e-005, +3.14427960717e-001
+3.27564000000e+002, +3.67151573074e-001, +3.12850797339e+001, +9.26370735515e-005, +3.13765563739e-001
+3.29610000000e+002, +3.66755850938e-001, +3.13571487014e+001, +9.21531082155e-005, +3.13187571916e-001
+3.31669000000e+002, +3.65563013303e-001, +3.18856661952e+001, +9.26610494401e-005, +3.10400966247e-001
+3.33741000000e+002, +3.68587595640e-001, +3.16073880861e+001, +9.21216916818e-005, +3.13911076158e-001
+3.35825000000e+002, +3.69564285572e-001, +3.24356646094e+001, +9.39392772000e-005, +3.11910124119e-001
+3.37923000000e+002, +3.71686301933e-001, +3.18245629109e+001, +9.23109585354e-005, +3.15809476205e-001
+3.40034000000e+002, +3.70497046073e-001, +3.22098767917e+001, +9.24331563417e-005, +3.13478030473e-001
+3.42158000000e+002, +3.71324469821e-001, +3.22756144251e+001, +9.22321220455e-005, +3.13950822096e-001
+3.44295000000e+002, +3.71296337194e-001, +3.27354308062e+001, +9.28143478324e-005, +3.12325770084e-001
+3.46446000000e+002, +3.74318269054e-001, +3.25199128710e+001, +9.24440493741e-005, +3.15626908415e-001
+3.48610000000e+002, +3.73053213747e-001, +3.27412747312e+001, +9.21138659952e-005, +3.13783035949e-001
+3.50788000000e+002, +3.73039014749e-001, +3.32682822366e+001, +9.28439979546e-005, +3.11902083723e-001
+3.52979000000e+002, +3.74525723614e-001, +3.30650407253e+001, +9.21339924831e-005, +3.13871944538e-001
+3.55184000000e+002, +3.74768572176e-001, +3.35653762787e+001, +9.28468462973e-005, +3.12277974734e-001
+3.57402000000e+002, +3.76707440219e-001, +3.35698813835e+001, +9.27590017050e-005, +3.13877169629e-001
+3.59635000000e+002, +3.77592413524e-001, +3.34777454997e+001, +9.21755999702e-005, +3.14949884749e-001
+3.61881000000e+002, +3.79734406066e-001, +3.37756894008e+001, +9.28462885796e-005, +3.15642996559e-001
+3.64142000000e+002, +3.78861255129e-001, +3.38551463128e+001, +9.22484214819e-005, +3.14624821049e-001
+3.66416000000e+002, +3.80866086560e-001, +3.43625405744e+001, +9.33740332392e-005, +3.14398362372e-001
+3.68705000000e+002, +3.79070813381e-001, +3.44046345597e+001, +9.24561566693e-005, +3.12759120655e-001
+3.71008000000e+002, +3.80924294325e-001, +3.44905214051e+001, +9.25335022856e-005, +3.13965375948e-001
+3.73326000000e+002, +3.81129308458e-001, +3.44685558963e+001, +9.19571016145e-005, +3.14217069383e-001
+3.75658000000e+002, +3.82054967534e-001, +3.50218846964e+001, +9.28926711315e-005, +3.12877383011e-001
+3.78004000000e+002, +3.83580151359e-001, +3.48520719369e+001, +9.22922865916e-005, +3.14777452616e-001
+3.80366000000e+002, +3.81695099901e-001, +3.50295282233e+001, +9.16739197498e-005, +3.12553450386e-001
+3.82741000000e+002, +3.88692976713e-001, +3.54281829449e+001, +9.36939808473e-005, +3.16723656890e-001
+3.85132000000e+002, +3.84108908326e-001, +3.52386596324e+001, +9.15858399538e-005, +3.13723167813e-001
+3.87538000000e+002, +3.86463993553e-001, +3.57330932502e+001, +9.26905116814e-005, +3.13710734672e-001
+3.89959000000e+002, +3.87431552843e-001, +3.59070288556e+001, +9.27349089669e-005, +3.13807818682e-001
+3.92395000000e+002, +3.89051408176e-001, +3.59773900055e+001, +9.27014143714e-005, +3.14839417308e-001
+3.94846000000e+002, +3.89559638472e-001, +3.59972785815e+001, +9.22904226563e-005, +3.15171243394e-001
+3.97312000000e+002, +3.90451063546e-001, +3.67025769175e+001, +9.34781539054e-005, +3.13043657923e-001
+3.99794000000e+002, +3.89722439270e-001, +3.64275539512e+001, +9.21263315582e-005, +3.13573919035e-001
+4.02291000000e+002, +3.89660493395e-001, +3.66394895931e+001, +9.19981374531e-005, +3.12666055177e-001
+4.04804000000e+002, +3.93081153652e-001, +3.67632046085e+001, +9.24971648757e-005, +3.14903561865e-001
+4.07333000000e+002, +3.93412720793e-001, +3.67953169503e+001, +9.20694210763e-005, +3.15037168088e-001
+4.09877000000e+002, +3.94655659303e-001, +3.71639393290e+001, +9.25746510178e-005, +3.14505152465e-001
+4.12437000000e+002, +3.96186516696e-001, +3.68526848920e+001, +9.16936876330e-005, +3.17020612282e-001
+4.15014000000e+002, +3.94464728023e-001, +3.72997865150e+001, +9.16701088380e-005, +3.13787120943e-001
+4.17606000000e+002, +3.99587295348e-001, +3.75732764814e+001, +9.28613705871e-005, +3.16702555782e-001
+4.20215000000e+002, +3.97960731143e-001, +3.78822508098e+001, +9.25520361769e-005, +3.14100193956e-001
+4.22840000000e+002, +3.97343413552e-001, +3.81128503295e+001, +9.23091381281e-005, +3.12628451988e-001
+4.25481000000e+002, +4.00472967576e-001, +3.79951565589e+001, +9.22163972296e-005, +3.15597846196e-001
+4.28139000000e+002, +3.99785188318e-001, +3.81820056374e+001, +9.18679520280e-005, +3.14251575966e-001
+4.30813000000e+002, +4.02097149640e-001, +3.87044394398e+001, +9.28865697640e-005, +3.13789361512e-001
+4.33504000000e+002, +4.02989523273e-001, +3.84549076342e+001, +9.20111171674e-005, +3.15580225151e-001
+4.36212000000e+002, +4.04365303995e-001, +3.88425009134e+001, +9.25315444323e-005, +3.14949196327e-001
+4.38937000000e+002, +4.03946946669e-001, +3.90376254330e+001, +9.22499257807e-005, +3.13758732647e-001
+4.41678000000e+002, +4.07536415999e-001, +3.96291579977e+001, +9.36647571923e-005, +3.13879965261e-001
+4.44437000000e+002, +4.07322148420e-001, +3.92251815108e+001, +9.22399569937e-005, +3.15538878818e-001
+4.47214000000e+002, +4.07504724457e-001, +3.94721489246e+001, +9.21916724797e-005, +3.14566623752e-001
+4.50007000000e+002, +4.10073564201e-001, +4.00724381917e+001, +9.33649031912e-005, +3.13801071026e-001
+4.52818000000e+002, +4.08856648824e-001, +3.98582549123e+001, +9.20982455345e-005, +3.13851570297e-001
